21.3,29.0,16.0,1013.6
21.3,26.5,1.0,1004.8
21.6,22.9,0.0,1022.1
21.4,30.0,13.0,1006.5
22.1,29.6,65531.0,1011.4
21.8,20.4,7.0,1008.2
21.7,21.8,13.0,1020.9
21.2,26.7,2.0,1005.0
21.4,29.9,13.0,1006.5
21.3,33.8,0.0,989.7
21.6,33.4,17.0,992.7
21.3,32.2,2.0,991.0
21.3,28.5,18.0,1006.1
21.3,30.8,1.0,1007.2
21.1,22.1,1.0,1003.0
21.1,22.4,1.0,1002.3
22.3,32.0,18.0,994.1
21.3,29.7,65531.0,1013.7
22.0,28.6,18.0,1004.7
21.3,25.8,6.0,1004.6
21.2,27.1,1.0,1012.9
21.2,27.0,4.0,1005.0
22.2,22.4,2.0,1019.8
21.2,26.9,2.0,1004.8
22.0,29.3,3.0,1012.3
21.7,28.9,2.0,1012.6
21.2,26.9,1.0,1004.9
22.0,28.4,22.0,1004.7
21.4,33.3,0.0,988.9
20.7,25.0,2.0,1012.4
20.9,29.3,2.0,1013.3
21.4,27.3,0.0,1007.9
21.9,31.3,1.0,996.1
21.2,26.9,1.0,1004.8
21.4,30.0,1.0,1013.7
21.3,29.0,0.0,993.6
21.4,33.5,0.0,989.1
22.0,34.7,15.0,989.7
21.4,27.8,17.0,1004.5
22.2,29.5,6.0,1012.1
20.9,22.7,4.0,1021.7
21.3,29.1,26.0,1010.4
21.5,23.2,0.0,1022.2
21.6,29.9,2.0,1013.5
21.3,23.5,0.0,1022.3
21.0,25.3,2.0,1003.9
21.5,28.4,18.0,1004.4
21.4,31.2,2.0,1006.8
22.5,21.7,20.0,1009.9
21.6,28.6,1.0,996.8
21.5,30.9,1.0,1000.3
21.2,27.1,65531.0,1005.2
21.3,28.3,20.0,1006.2
21.4,33.6,0.0,989.2
21.3,27.2,65531.0,1004.8
22.3,34.2,17.0,990.6
21.7,21.9,14.0,1021.1
22.2,34.6,17.0,991.1
22.6,22.4,4.0,1019.1
21.2,28.0,24.0,1006.1
21.4,29.2,0.0,995.9
21.6,22.9,0.0,1021.8
22.2,28.1,23.0,1004.9
21.9,31.1,1.0,996.5
22.7,23.6,20.0,1018.1
21.4,23.3,0.0,1022.4
22.4,22.5,4.0,1019.3
21.3,31.3,65531.0,1003.9
22.7,23.7,20.0,1018.0
22.2,22.5,0.0,1020.4
21.4,23.3,1.0,1022.2
22.4,29.7,22.0,1011.6
21.3,31.0,0.0,1004.8
22.4,27.6,17.0,1006.2
22.4,28.1,19.0,1018.4
21.2,26.6,2.0,1005.0
21.3,31.0,0.0,1003.9
21.3,33.2,0.0,988.7
22.5,29.9,17.0,1012.8
22.6,29.4,15.0,996.6
21.4,33.8,0.0,989.6
21.2,26.6,1.0,1004.8
22.0,20.6,6.0,1008.7
21.1,23.1,6.0,1001.0
22.7,23.7,19.0,1018.1
21.3,26.6,2.0,1013.0
22.2,28.1,23.0,1005.0
20.8,30.3,0.0,1005.8
21.4,28.2,2.0,1012.8
21.6,22.2,17.0,1021.4
21.0,22.7,1.0,1002.1
21.5,33.4,1.0,989.1
20.9,32.7,1.0,989.7
22.1,28.5,23.0,1004.6
21.4,30.0,1.0,1013.6
21.4,27.9,2.0,1013.1
21.4,25.6,6.0,1004.3
21.0,32.7,0.0,989.2
21.5,27.0,2.0,1006.8
21.1,27.3,2.0,1013.0
21.4,30.9,2.0,1007.2
21.8,22.7,30.0,1011.2
21.2,27.1,1.0,1013.1
21.7,22.8,0.0,1021.7
21.3,33.1,0.0,988.8
21.2,26.7,1.0,1004.8
21.1,26.8,2.0,1004.9
21.4,25.6,3.0,1004.4
21.9,28.1,1.0,996.9
21.4,31.0,1.0,1000.2
21.4,33.9,1.0,989.8
21.3,31.0,0.0,998.9
22.1,28.4,24.0,1004.6
21.2,31.8,2.0,1009.1
21.7,29.3,65531.0,1013.5
21.8,31.0,1.0,996.9
22.4,26.0,65531.0,1006.4
21.4,24.1,1.0,1003.6
21.0,23.3,0.0,1022.3
21.9,31.1,1.0,996.7
21.1,21.8,1.0,1004.6
21.5,27.0,2.0,1006.8
21.3,33.8,0.0,989.7
21.4,31.1,4.0,1006.3
21.7,29.0,18.0,1004.5
22.0,24.5,4.0,1004.8
21.8,30.2,65531.0,1013.2
21.6,27.5,0.0,1013.2
22.8,31.5,65531.0,994.7
20.8,29.4,2.0,1013.6
22.6,21.8,25.0,1010.7
21.7,21.8,14.0,1021.0
21.4,29.9,1.0,1013.6
21.4,24.1,2.0,1004.4
21.3,26.6,2.0,1013.0
21.6,23.0,0.0,1022.1
21.6,29.9,1.0,1013.4
20.9,30.1,0.0,1006.9
21.8,29.6,2.0,1012.6
20.9,32.6,1.0,989.1
22.5,28.8,5.0,996.8
21.3,30.0,1.0,1013.6
21.9,30.9,1.0,996.8
22.4,27.6,17.0,1006.2
22.2,29.5,27.0,1011.5
20.9,25.3,1.0,1003.3
22.5,21.8,20.0,1009.8
21.8,30.6,1.0,997.3
21.3,29.9,1.0,1013.7
21.3,26.1,10.0,1004.8
21.2,27.0,8.0,1005.5
21.3,23.4,0.0,1022.2
21.2,26.8,2.0,1004.7
21.1,29.3,16.0,1007.9
22.7,26.6,18.0,1019.5
22.0,28.2,0.0,1016.5
21.3,30.5,1.0,1007.5
21.4,33.8,65531.0,989.0
21.3,29.3,24.0,1010.3
21.3,31.1,0.0,1004.7
21.4,30.4,1.0,1007.2
21.6,27.1,2.0,1007.6
21.9,28.5,65531.0,1013.6
21.6,33.9,1.0,989.7
21.1,25.5,3.0,1003.7
21.2,27.6,1.0,1005.1
21.3,26.0,65531.0,1004.6
21.6,28.8,18.0,1004.4
21.3,30.7,2.0,1007.1
22.3,29.2,16.0,1016.8
20.9,29.6,1.0,1007.2
21.7,34.0,1.0,989.8
21.2,27.0,7.0,1005.9
22.3,30.0,16.0,1010.3
21.7,21.4,65531.0,1004.1
21.1,26.8,2.0,1004.8
22.5,29.9,20.0,1013.2
22.2,28.1,24.0,1005.0
22.5,28.8,5.0,996.8
21.3,30.9,0.0,1001.0
22.5,29.9,17.0,1012.9
22.1,32.6,18.0,993.4
22.0,28.2,0.0,1016.5
21.3,31.9,2.0,1006.4
21.3,30.8,0.0,1002.4
21.6,34.2,18.0,991.1
22.3,29.7,20.0,1013.2
22.0,28.6,18.0,1004.8
21.3,24.2,2.0,1004.4
21.8,31.0,1.0,997.1
20.8,22.8,4.0,1021.8
22.6,21.8,24.0,1010.1
21.5,29.0,0.0,996.6
22.2,29.9,22.0,1013.3
21.3,29.2,0.0,995.6
22.3,34.5,16.0,990.9
21.3,29.2,0.0,995.2
21.3,26.9,1.0,1013.0
21.1,25.5,3.0,1003.9
21.4,30.4,8.0,1006.5
21.8,29.6,2.0,1012.6
21.3,31.0,0.0,1004.0
21.1,27.6,1.0,1005.0
21.1,31.4,1.0,1008.0
21.4,30.8,1.0,1007.2
21.1,30.6,0.0,1005.4
21.3,20.3,2.0,1006.3
21.9,29.3,3.0,1012.2
21.6,27.5,0.0,1014.2
21.4,24.1,2.0,1004.6
21.3,31.2,4.0,1006.2
21.8,28.3,65531.0,1009.1
21.2,27.0,5.0,1005.4
21.3,31.1,0.0,1004.3
22.3,28.5,15.0,996.6
22.5,29.5,18.0,1017.8
21.3,23.4,0.0,1022.1
21.3,23.4,0.0,1022.1
22.1,31.9,2.0,995.7
21.3,26.6,2.0,1013.0
22.7,23.3,20.0,1018.0
21.2,26.6,5.0,1004.7
22.3,28.5,14.0,996.9
22.0,34.5,18.0,991.3
21.3,29.1,0.0,993.7
21.5,28.8,0.0,996.6
21.2,26.9,2.0,1004.7
20.7,22.2,3.0,1000.9
21.5,27.0,1.0,1006.7
22.9,23.3,26.0,1011.3
21.4,27.9,2.0,1013.1
21.2,26.7,2.0,1004.6
20.7,22.3,2.0,1001.6
22.1,24.0,27.0,1019.6
21.3,30.5,2.0,1007.6
21.3,24.0,2.0,1004.1
21.3,31.0,0.0,1003.9
21.4,33.3,0.0,988.9
21.1,27.0,3.0,1005.0
21.9,24.1,2.0,1004.7
21.0,31.4,1.0,1007.9
21.2,26.7,2.0,1005.1
21.2,26.9,1.0,1004.8
20.9,27.1,1.0,1012.9
22.2,34.3,17.0,989.8
21.8,28.2,0.0,997.0
22.1,34.6,17.0,991.0
22.2,26.3,16.0,1006.6
21.9,33.0,18.0,993.2
21.0,22.8,1.0,1001.3
22.4,28.8,16.0,996.7
22.0,32.7,18.0,993.3
21.4,31.4,2.0,1006.9
21.1,29.7,65531.0,1013.4
21.3,26.1,10.0,1004.8
21.2,26.9,3.0,1004.7
21.2,26.6,5.0,1004.7
20.9,30.1,0.0,1006.3
21.3,23.5,0.0,1022.2
22.2,29.5,6.0,1012.0
21.3,24.3,1.0,1003.7
21.4,30.0,13.0,1006.6
21.9,24.4,2.0,1004.7
21.3,31.0,0.0,1003.9
21.9,29.4,2.0,1012.7
21.9,28.0,0.0,1016.3
21.6,24.1,2.0,1004.9
21.4,23.3,0.0,1022.4
22.6,23.4,20.0,1018.1
21.2,27.6,9.0,1005.9
21.2,29.2,3.0,1013.6
21.4,28.2,65531.0,1004.7
21.3,30.6,1.0,1007.3
21.2,31.3,3.0,1008.9
21.0,22.7,1.0,1001.5
21.5,24.1,2.0,1004.6
22.1,26.8,16.0,1007.0
21.3,30.7,2.0,1007.0
21.1,26.8,2.0,1004.8
22.2,29.3,3.0,1012.3
20.8,26.5,1.0,1012.4
21.5,29.9,1.0,1013.6
21.3,29.1,0.0,993.8
21.2,26.8,5.0,1004.7
21.3,30.7,1.0,1007.1
22.2,28.7,65531.0,1016.5
21.5,24.1,2.0,1004.8
21.0,23.4,0.0,1021.9
22.5,29.2,18.0,1018.0
21.1,23.1,71.0,1011.7
21.4,28.7,13.0,1006.1
22.2,28.5,22.0,1004.6
21.1,26.7,2.0,1005.0
21.1,22.5,1.0,1002.1
21.2,33.6,22.0,991.2
22.5,29.5,17.0,1018.0
21.6,29.9,2.0,1013.5
21.2,27.3,65531.0,1005.5
20.9,23.6,65531.0,1022.0
21.6,30.0,2.0,1013.3
21.7,27.0,2.0,1007.4
21.3,26.1,9.0,1004.7
21.6,27.0,2.0,1007.6
22.3,22.5,0.0,1020.4
21.6,27.5,0.0,1014.2
22.3,29.3,3.0,1012.3
21.4,24.0,2.0,1004.0
22.3,28.5,15.0,996.7
20.9,23.3,0.0,1022.5
21.2,29.1,3.0,1013.6
21.9,29.7,9.0,1013.7
21.6,28.8,0.0,996.6
21.4,23.3,0.0,1022.5
22.0,24.2,2.0,1004.8
22.8,27.1,18.0,1019.4
21.2,26.8,1.0,1004.7
21.3,26.1,10.0,1004.8
21.8,30.9,1.0,996.8
21.8,33.1,17.0,992.8
21.2,31.5,2.0,1008.4
21.1,27.6,1.0,1005.1
21.3,28.5,19.0,1006.2
20.7,24.4,2.0,1012.4
21.4,24.0,2.0,1004.4
21.3,31.0,0.0,1004.5
20.9,27.6,0.0,1005.1
21.6,29.9,1.0,1013.6
21.4,25.8,7.0,1004.8
22.0,29.8,9.0,1013.7
21.2,29.1,16.0,1013.7
22.0,34.7,16.0,989.7
21.3,30.6,2.0,1007.3
21.4,33.4,0.0,989.0
21.2,27.5,2.0,1004.7
21.3,20.2,2.0,1006.6
21.1,29.3,16.0,1007.8
21.7,23.3,23.0,1020.4
22.7,22.5,25.0,1010.9
21.3,29.1,0.0,993.1
21.3,32.3,2.0,991.6
22.1,30.2,8.0,1013.5
21.8,29.6,17.0,1013.7
21.9,20.6,7.0,1008.8
21.3,32.3,3.0,991.7
21.3,31.1,1.0,999.6
22.7,22.4,25.0,1010.9
21.2,26.6,2.0,1005.1
21.4,28.9,3.0,1008.9
21.2,31.0,0.0,1000.8
22.2,34.4,17.0,990.6
21.1,26.7,2.0,1005.0
22.1,29.1,28.0,1011.2
21.1,26.8,2.0,1004.8
21.1,31.7,3.0,1008.8
21.3,30.5,2.0,1007.5
21.7,27.6,0.0,1014.7
21.9,34.2,0.0,989.7
21.1,22.5,4.0,1021.7
21.0,27.4,1.0,1012.5
21.7,22.0,20.0,1021.2
21.4,30.6,7.0,1006.5
20.8,23.3,13.0,1011.8
21.5,30.9,1.0,998.4
22.2,22.4,2.0,1019.7
22.3,29.3,7.0,1011.9
22.1,32.0,16.0,995.3
21.4,28.8,12.0,1006.2
21.5,26.9,2.0,1006.8
21.3,33.2,0.0,988.7
21.3,30.9,0.0,1003.1
21.8,34.1,0.0,989.8
21.4,30.0,13.0,1006.5
21.8,34.1,0.0,989.7
21.1,27.6,1.0,1005.1
22.5,27.6,17.0,1006.0
22.5,29.1,15.0,996.4
20.9,27.6,0.0,1005.3
21.0,22.4,5.0,1001.1
21.9,20.6,6.0,1008.6
22.3,34.5,17.0,991.1
21.2,26.4,8.0,1004.7
21.1,22.2,1.0,1003.0
21.0,22.6,4.0,1021.7
21.1,21.4,2.0,1005.5
20.5,22.3,2.0,1000.8
21.2,27.6,1.0,1005.1
21.4,30.4,7.0,1006.6
21.2,26.7,2.0,1005.0
22.4,22.0,25.0,1011.6
21.2,26.7,65531.0,1004.6
21.0,29.5,1.0,1007.2
22.1,30.1,21.0,1013.5
21.4,31.4,2.0,1006.9
21.0,29.3,2.0,1013.7
21.3,31.6,3.0,1006.5
21.7,20.3,6.0,1008.0
21.3,27.7,2.0,1013.2
21.2,31.3,3.0,1009.0
21.2,26.8,2.0,1004.7
21.3,29.3,11.0,1006.5
21.2,26.7,2.0,1005.4
21.3,31.8,2.0,1006.5
21.2,26.9,2.0,1004.8
22.3,27.8,19.0,1005.4
21.2,32.4,8.0,991.2
20.8,23.2,19.0,1011.9
22.7,22.0,25.0,1010.8
20.6,23.5,5.0,1011.9
22.3,32.1,17.0,994.2
22.7,21.9,25.0,1010.8
21.9,23.7,27.0,1020.0
21.8,34.2,0.0,989.7
22.0,28.7,18.0,1011.0
21.0,31.9,2.0,1008.6
21.6,34.4,18.0,991.2
22.1,29.2,28.0,1011.2
21.1,29.4,16.0,1007.6
21.5,29.9,1.0,1013.7
21.2,27.0,4.0,1005.1
22.7,23.1,19.0,1018.3
21.6,29.0,31.0,1010.8
21.9,34.5,19.0,991.2
21.4,31.0,4.0,1006.2
21.4,26.8,1.0,1013.0
21.7,24.1,2.0,1004.9
21.3,20.1,2.0,1006.6
21.7,24.1,2.0,1005.0
22.1,24.2,28.0,1019.5
21.4,30.3,7.0,1006.5
21.4,27.4,0.0,1008.5
21.9,34.6,15.0,989.6
22.2,32.1,16.0,995.0
21.1,21.9,1.0,1004.0
22.1,30.4,8.0,1013.4
22.0,24.5,3.0,1004.8
21.8,29.2,2.0,1012.3
21.6,27.5,0.0,1013.2
21.6,27.5,0.0,1012.8
21.7,21.9,13.0,1021.0
21.3,25.9,6.0,1004.7
21.5,23.3,0.0,1022.3
21.2,26.9,2.0,1004.7
21.3,24.1,2.0,1004.3
21.4,24.0,1.0,1004.1
22.0,24.4,3.0,1004.7
21.3,30.0,1.0,1013.5
21.4,28.8,3.0,1008.8
21.4,25.5,4.0,1004.2
20.9,30.4,0.0,1005.5
21.2,26.9,2.0,1004.8
21.8,27.9,0.0,1016.2
21.7,30.8,0.0,997.6
21.3,28.2,22.0,1006.1
22.4,25.4,21.0,1019.4
22.1,28.5,21.0,1004.7
21.1,31.5,3.0,1008.7
22.3,30.3,16.0,1010.2
21.3,31.6,3.0,1006.8
21.3,23.4,0.0,1022.2
21.4,33.2,0.0,989.0
21.2,32.3,1.0,990.4
21.3,30.0,1.0,1013.7
21.1,22.2,4.0,1001.0
21.3,29.1,0.0,993.4
22.3,29.7,4.0,1012.0
21.0,22.9,5.0,1001.0
21.4,30.9,3.0,1006.3
22.8,27.3,17.0,1019.3
21.1,21.6,2.0,1005.0
21.3,26.0,8.0,1004.5
22.3,22.4,2.0,1019.9
21.2,26.4,8.0,1004.7
21.1,23.3,6.0,1000.9
21.0,22.3,4.0,1001.2
21.6,27.5,0.0,1012.4
21.1,29.2,3.0,1013.5
21.1,22.5,4.0,1021.7
21.4,20.2,3.0,1007.1
21.3,31.7,2.0,1006.6
22.3,34.1,18.0,990.4
21.1,31.7,2.0,1008.3
22.4,27.7,18.0,1005.8
22.5,22.4,24.0,1011.7
21.0,27.7,1.0,1005.4
22.4,22.1,24.0,1011.6
22.2,34.5,17.0,991.2
22.5,31.2,15.0,1011.1
21.0,27.6,1.0,1005.4
22.2,28.8,65531.0,1016.6
21.4,23.3,0.0,1022.4
21.2,26.8,2.0,1004.8
21.1,31.6,3.0,1008.7
21.2,27.0,17.0,1005.5
21.5,27.5,0.0,1012.7
21.5,33.0,0.0,989.0
21.8,31.0,1.0,996.8
21.3,32.2,2.0,991.0
21.4,33.8,0.0,989.6
21.1,31.5,3.0,1008.8
22.7,22.9,20.0,1017.8
22.3,29.8,16.0,1012.1
21.2,26.6,6.0,1004.6
21.3,32.3,2.0,991.4
21.5,27.4,0.0,1010.7
22.0,24.5,3.0,1004.8
21.4,28.1,2.0,1013.0
22.2,29.3,2.0,1012.4
22.6,29.3,15.0,996.6
21.3,29.2,0.0,995.1
21.4,23.5,65531.0,1022.5
21.2,27.0,1.0,1013.0
20.9,22.6,1.0,1001.8
21.0,32.7,0.0,989.2
21.3,29.1,0.0,994.0
20.9,32.7,0.0,989.0
21.4,33.9,0.0,989.5
21.4,31.2,2.0,1006.8
21.4,34.1,23.0,991.4
21.4,33.2,0.0,988.9
21.3,30.5,2.0,1007.6
21.4,29.9,13.0,1006.5
22.1,32.0,16.0,995.2
21.3,29.9,6.0,1010.0
21.2,26.8,2.0,1004.7
21.2,26.8,1.0,1004.9
21.4,23.3,0.0,1022.4
21.3,24.2,2.0,1003.6
21.4,30.0,2.0,1013.6
21.4,31.0,4.0,1006.3
22.0,29.8,65531.0,1009.6
21.3,30.9,0.0,1003.3
21.3,30.6,2.0,1007.3
21.4,33.9,1.0,989.5
21.2,29.1,0.0,993.5
21.4,27.4,0.0,1008.1
21.2,26.6,6.0,1004.7
20.8,27.5,0.0,1006.3
20.9,29.4,1.0,1013.6
21.2,26.6,6.0,1004.7
21.6,30.0,2.0,1013.4
21.6,27.5,0.0,1013.8
22.6,30.7,17.0,1012.9
21.4,23.3,0.0,1022.5
21.2,26.7,1.0,1004.6
21.3,33.4,65531.0,988.9
22.6,21.8,22.0,1010.2
21.2,28.0,25.0,1006.0
22.0,24.5,4.0,1004.8
21.2,31.0,0.0,1000.8
21.4,33.7,0.0,989.2
22.5,29.5,18.0,1018.0
21.2,26.9,1.0,1004.8
21.2,21.0,2.0,1005.9
21.3,33.3,0.0,988.7
21.3,32.5,17.0,991.8
21.3,31.0,1.0,1000.5
21.5,33.5,0.0,989.1
21.2,29.1,0.0,993.3
21.2,21.0,2.0,1006.0
20.7,24.4,2.0,1012.7
21.9,34.6,19.0,991.2
21.4,24.1,2.0,1004.5
21.5,30.0,1.0,1013.7
21.4,23.3,0.0,1022.4
22.1,20.7,8.0,1009.3
21.3,23.4,0.0,1022.3
21.3,30.7,2.0,1007.0
22.5,30.4,15.0,1011.1
21.3,32.3,3.0,991.7
21.4,23.3,0.0,1022.5
21.9,34.4,1.0,989.8
21.4,28.2,2.0,1012.9
21.6,20.2,4.0,1007.5
21.9,30.9,1.0,996.8
22.2,30.4,22.0,1013.2
21.4,29.9,1.0,1013.6
21.0,23.1,2.0,1022.0
21.3,27.5,1.0,1004.7
21.2,26.7,2.0,1005.1
22.0,28.2,1.0,996.9
22.0,24.5,3.0,1004.8
22.2,22.6,0.0,1020.6
21.3,31.0,0.0,1004.0
21.2,26.6,2.0,1004.7
22.4,30.1,18.0,1012.6
20.9,25.5,3.0,1003.5
22.0,29.3,2.0,1013.1
21.3,30.9,4.0,1009.4
21.5,27.4,0.0,1011.3
21.6,27.0,2.0,1007.5
21.3,30.8,1.0,1007.2
21.4,30.8,0.0,1002.6
21.3,31.8,2.0,1006.5
22.3,27.6,17.0,1006.1
21.2,26.7,2.0,1005.1
21.2,26.3,8.0,1004.7
21.2,21.0,65531.0,1006.3
21.4,33.3,0.0,988.9
20.9,22.7,4.0,1021.7
22.7,22.7,19.0,1018.4
21.6,27.5,0.0,1013.8
22.2,26.7,17.0,1006.2
21.3,30.5,2.0,1007.6
21.4,29.9,13.0,1006.5
21.2,26.9,1.0,1004.8
22.2,35.3,65531.0,989.3
21.3,30.6,2.0,1007.2
22.7,27.7,20.0,1019.1
21.3,30.9,0.0,1003.1
21.3,24.1,2.0,1004.4
21.9,34.2,20.0,991.2
22.1,28.3,14.0,997.1
21.4,29.9,14.0,1006.5
21.3,31.2,4.0,1009.0
21.3,22.6,20.0,1021.6
20.9,27.5,1.0,1011.9
21.3,25.5,4.0,1004.1
21.4,30.9,2.0,1007.2
21.7,28.6,0.0,996.9
21.1,21.9,1.0,1004.0
21.5,29.9,1.0,1013.7
21.0,22.6,1.0,1001.8
22.1,29.2,27.0,1011.3
22.5,27.6,17.0,1006.0
22.3,26.7,17.0,1006.2
21.4,24.1,1.0,1003.7
21.3,29.2,0.0,994.7
21.2,26.9,2.0,1004.7
21.4,23.2,0.0,1022.4
20.8,27.4,0.0,1006.5
21.2,31.7,2.0,1009.2
21.1,23.3,7.0,1001.0
21.2,27.1,1.0,1013.0
21.2,29.1,0.0,993.8
21.5,26.9,2.0,1007.4
21.5,27.0,2.0,1006.7
21.3,31.6,2.0,1006.8
21.6,24.1,2.0,1004.9
20.6,23.9,2.0,1012.8
21.8,29.9,65531.0,1007.1
21.4,31.4,2.0,1006.9
21.6,24.1,2.0,1005.0
21.2,26.8,2.0,1004.8
20.8,22.9,3.0,1021.8
22.0,30.3,7.0,1013.5
21.4,30.0,13.0,1006.6
21.0,32.7,0.0,989.1
21.4,31.0,0.0,1000.2
22.3,32.0,18.0,994.1
22.3,26.7,17.0,1006.2
22.5,22.4,4.0,1019.2
22.5,31.2,17.0,1011.1
22.5,31.3,16.0,1011.1
22.4,22.4,4.0,1019.4
20.8,22.1,3.0,1000.9
22.4,29.7,20.0,1013.2
21.1,22.2,1.0,1002.9
21.7,29.7,2.0,1013.0
22.6,21.9,22.0,1010.7
22.4,22.1,25.0,1011.5
21.3,28.4,20.0,1006.2
21.3,26.2,6.0,1004.7
22.6,29.3,15.0,996.6
21.5,30.2,7.0,1006.5
21.4,31.0,1.0,1000.6
21.4,27.6,16.0,1004.5
21.3,20.3,2.0,1006.5
20.6,25.9,1.0,1012.2
21.5,26.9,2.0,1007.3
21.5,27.0,1.0,1006.8
21.7,23.4,25.0,1020.2
22.5,30.1,15.0,1011.0
21.4,25.7,5.0,1004.3
21.3,29.1,0.0,993.8
21.3,29.2,0.0,994.9
21.1,30.7,0.0,1005.4
22.2,26.3,16.0,1006.4
21.3,29.1,0.0,993.3
21.3,26.1,8.0,1004.6
22.3,30.0,16.0,1010.4
21.3,27.6,2.0,1013.2
21.0,22.6,1.0,1001.9
21.7,27.0,2.0,1007.6
21.9,29.5,7.0,1013.6
21.2,26.7,1.0,1004.8
21.4,33.4,0.0,989.0
21.0,27.6,1.0,1005.7
21.3,33.6,65531.0,988.8
22.3,32.0,16.0,994.6
21.3,23.3,0.0,1022.2
20.7,24.9,2.0,1012.3
22.1,22.1,30.0,1011.4
22.0,24.5,3.0,1004.8
22.5,28.8,22.0,1018.3
21.9,28.1,1.0,996.9
21.2,26.7,5.0,1004.5
21.6,31.3,65531.0,990.5
21.8,31.4,2.0,996.0
21.0,32.7,0.0,989.2
21.3,33.1,0.0,989.0
22.1,34.6,16.0,989.4
21.3,27.2,2.0,1013.2
22.0,29.3,3.0,1012.4
21.4,30.1,13.0,1006.6
22.8,22.8,25.0,1011.1
22.2,34.5,16.0,991.1
22.6,21.8,20.0,1009.9
21.4,33.5,0.0,989.1
22.6,29.3,15.0,996.7
22.3,29.7,21.0,1013.3
21.1,32.7,7.0,991.1
21.3,31.1,0.0,1004.4
21.3,30.8,1.0,1001.9
22.2,24.6,20.0,1019.6
21.5,33.5,0.0,989.1
21.1,29.2,3.0,1013.5
21.2,26.9,2.0,1004.8
22.1,20.7,8.0,1009.3
22.0,26.9,2.0,1007.1
21.3,30.0,2.0,1014.3
22.3,29.8,23.0,1011.5
21.8,24.1,2.0,1004.9
22.0,34.7,15.0,989.7
21.4,31.0,2.0,1006.8
21.3,33.2,0.0,988.8
20.7,30.3,0.0,1005.8
21.4,30.9,3.0,1006.3
21.1,32.5,2.0,990.1
22.2,28.3,23.0,1005.0
21.3,29.1,0.0,994.0
21.2,26.9,1.0,1004.7
21.1,22.1,1.0,1003.0
21.5,33.4,1.0,989.1
21.7,22.0,21.0,1021.2
21.2,26.6,2.0,1005.3
20.9,29.3,2.0,1013.5
22.6,21.8,23.0,1010.4
22.3,29.8,4.0,1012.2
21.8,27.3,0.0,1014.5
21.5,27.4,0.0,1011.0
22.4,28.2,19.0,1018.3
22.1,30.3,16.0,1009.8
21.4,28.1,2.0,1012.9
20.8,27.7,1.0,1006.0
21.3,31.0,0.0,1004.6
21.2,27.3,7.0,1005.9
22.7,21.9,25.0,1010.9
22.2,28.0,22.0,1004.9
21.3,24.2,2.0,1003.6
21.4,30.0,1.0,1013.6
21.1,31.9,2.0,1009.2
21.3,30.8,0.0,1001.9
21.7,27.5,1.0,1014.4
21.4,27.3,0.0,1007.5
21.4,20.2,3.0,1007.2
21.6,29.9,1.0,1013.6
21.6,29.0,30.0,1010.8
22.4,29.4,22.0,1011.6
22.3,34.2,17.0,990.6
21.0,23.1,2.0,1022.6
22.7,22.5,24.0,1011.1
22.1,28.1,14.0,997.0
21.4,27.5,0.0,1009.7
21.3,27.4,65531.0,1013.0
21.4,30.0,1.0,1013.7
22.0,34.5,19.0,991.2
21.3,30.8,1.0,1002.0
22.1,34.7,16.0,989.3
21.0,23.3,0.0,1021.9
21.4,33.2,0.0,988.9
21.3,32.2,2.0,991.0
21.4,30.8,1.0,1007.2
21.5,33.8,0.0,989.5
21.0,23.3,0.0,1022.1
21.1,27.2,1.0,1013.0
21.4,24.0,1.0,1004.1
21.5,28.8,0.0,996.5
21.3,33.2,0.0,988.7
21.3,33.0,17.0,992.0
21.4,33.4,0.0,989.0
21.2,26.8,1.0,1004.7
21.4,29.0,0.0,996.3
21.2,26.7,2.0,1005.1
22.3,32.1,18.0,994.1
21.3,27.0,1.0,1013.0
21.1,29.3,16.0,1007.9
21.1,22.2,1.0,1002.8
21.4,30.0,1.0,1013.7
21.0,29.2,2.0,1013.4
22.3,22.5,1.0,1020.3
21.3,31.3,2.0,1006.4
22.0,24.5,3.0,1004.8
20.7,24.2,2.0,1012.7
21.2,26.6,6.0,1004.6
21.4,30.8,1.0,1007.1
21.0,32.7,0.0,989.1
21.5,27.4,0.0,1011.0
20.7,22.2,2.0,1001.2
21.3,24.2,2.0,1003.4
21.4,27.4,0.0,1007.4
21.3,32.0,1.0,990.6
21.7,27.0,2.0,1007.4
20.8,27.7,1.0,1006.0
22.2,29.3,2.0,1012.3
22.6,22.6,19.0,1018.6
21.3,30.0,2.0,1013.5
21.0,29.3,2.0,1013.5
22.0,29.5,65531.0,1012.6
21.1,31.2,2.0,1007.8
22.1,31.9,16.0,995.5
22.4,28.8,16.0,996.8
22.1,26.6,17.0,1006.2
21.4,30.7,6.0,1006.4
22.2,29.9,22.0,1013.3
22.5,29.9,18.0,1012.8
22.2,29.4,6.0,1012.0
22.2,26.7,65531.0,1006.8
21.6,28.8,0.0,996.7
22.2,20.7,8.0,1009.2
23.2,22.8,65531.0,1018.4
21.1,31.7,2.0,1008.4
21.0,27.6,1.0,1012.2
21.3,31.1,1.0,999.6
21.4,25.7,5.0,1004.5
21.7,33.2,17.0,992.7
21.5,33.9,0.0,989.5
22.0,24.5,4.0,1004.8
22.6,29.5,15.0,1011.1
22.5,21.8,21.0,1009.8
21.0,23.2,1.0,1022.5
21.4,30.4,7.0,1006.5
